MES_REFERENCIA;COD_PERF_AGENTE;SIGLA_PERFIL_AGENTE;NOME_EMPRESARIAL;COD_PARCELA_CARGA;SIGLA_PARCELA_CARGA;CNPJ_CARGA;CIDADE;ESTADO_UF;RAMO_ATIVIDADE;SUBMERCADO;DATA_MIGRACAO;COD_PERF_AGENTE_CONECTADO;SIGLA_PERFIL_AGENTE_CONECTADO;CAPACIDADE_CARGA;CONSUMO_ACL;CONSUMO_CATIVO_PARC_LIVRE;CONSUMO_TOTAL
202511;89866;CARAMURU ARMAZENS GO;CARAMURU ALIMENTOS  S/A;942170;CARAMURU ARMAZENS NO;00080671000371;SÃO SIMÃO;GO;ALIMENTÍCIOS;SUDESTE;01/02/2021;15;CELG;0.13;0.0;0.0;0.0
202511;25500;CARGILL BIOENERGIA CL3;CARGILL BIOENERGIA LTDA.;942431;CACHOEIRA DOUR CONSU;10249419000305;CACHOEIRA DOURADA;GO;ALIMENTÍCIOS;SUDESTE;01/02/2021;15;CELG;3.0;81.897176;0.0;81.897176
202511;98260;BAUMINAS QUIMICA;BAUMINAS QUIMICA LTDA.;943245;BAUMINAS LUZIANIA;19525278001000;LUZIÂNIA;GO;QUÍMICOS;SUDESTE;01/03/2021;15;CELG;0.2;17.140455;0.0;17.140455
202511;66054;VILLEFORT;CEMA CENTRAL MINEIRA ATACADISTA LTDA;943636;VILLEFORT JATAI;03083231003381;JATAÍ;GO;COMÉRCIO;SUDESTE;01/04/2021;15;CELG;0.3;184.606478;0.0;184.606478
202511;83042;CARGILL PGA SE;CARGILL AGRICOLA S A;944230;Cargill Piracanjuba;60498706037581;SANTA CRUZ DE GOIÁS;GO;ALIMENTÍCIOS;SUDESTE;01/05/2021;15;CELG;0.41;19.836121;0.0;19.836121
202511;25101;ADUBOS ARAGUAIA;ARAGUAIA S.A.;945308;ADUBOS DAIA - UC 210;03306578001211;ANÁPOLIS;GO;QUÍMICOS;SUDESTE;01/06/2021;15;CELG;0.245;128.151401;0.0;128.151401
202511;98167;ABL ENERGIA;FMC ENERGIA LTDA;945492;PMC SHOPPING;35585168000190;VALPARAÍSO DE GOIÁS;GO;SERVIÇOS;SUDESTE;01/07/2021;15;CELG;0.3;144.817939;0.0;144.817939
202511;64343;C CE COCARI;COCARI - COOPERATIVA AGROPECUARIA E INDUSTRIAL;946974;COCARI UC 1060106878;78956968000183;CRISTALINA;GO;COMÉRCIO;SUDESTE;01/09/2021;15;CELG;0.3;8.161121;0.0;8.161121
202511;84391;MARISA SE I5;MARISA LOJAS S.A.;947580;MLJ934_URIAS MAGALHA;61189288052570;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/10/2021;15;CELG;0.15;24.271296;0.0;24.271296
202511;63677;RENNER MATRIZ SUDESTE;LOJAS RENNER S.A.;948668;RNR128_Shop Goiânia;92754738014201;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/12/2021;15;CELG;0.221;48.444919;0.0;48.444919
202511;63677;RENNER MATRIZ SUDESTE;LOJAS RENNER S.A.;948571;RNR056 - Flamboyant;92754738006870;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/12/2021;15;CELG;0.09;47.648025;0.0;47.648025
202511;4574;BRASIL TELE SE;OI S.A. - EM RECUPERACAO JUDICIAL;948797;UC 120026995 - LUZIA;76535764032851;LUZIÂNIA;GO;TELECOMUNICAÇÕES;SUDESTE;01/12/2021;15;CELG;0.06;17.73398;0.0;17.73398
202511;4574;BRASIL TELE SE;OI S.A. - EM RECUPERACAO JUDICIAL;948827;UC 20661836 - JLK -;76535764032851;ANÁPOLIS;GO;TELECOMUNICAÇÕES;SUDESTE;01/12/2021;15;CELG;0.058;15.948216;0.0;15.948216
202511;93109;COSTA MULTICANAL;COSTA MULTICANAL S/A;950847;COSTA ANEL VIARI;27289076000569;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/03/2022;15;CELG;0.3;152.20518;0.0;152.20518
202511;93905;COMIGO-MATRIZ ESPECIAL;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;951436;COM-PARAÚNA;02077618002200;PARAÚNA;GO;SERVIÇOS;SUDESTE;01/04/2022;15;CELG;0.45;58.185981;0.0;58.185981
202511;119718;FRIG VALENCIO JATAI;FRIGORIFICO VALENCIO LTDA;997835;Frigorifico Valencio;08915713000359;JATAÍ;GO;ALIMENTÍCIOS;SUDESTE;01/12/2024;15;CELG;0.75;124.889404;0.0;124.889404
202511;150431;DOIS MARCOS SEMENTES;DOIS MARCOS SEMENTES LTDA;997896;DOIS MARCOS SEMENTES;00291633000104;CRISTALINA;GO;ALIMENTÍCIOS;SUDESTE;01/12/2024;15;CELG;2.5;397.147814;0.0;397.147814
202511;4496;COG-CPLEMGO;COOPERATIVA MISTA DOS PRODUTORES DE LEITE DE MORRINHOS;998069;COMPLEM CALDAS NOVAS;02667442000200;CALDAS NOVAS;GO;COMÉRCIO;SUDESTE;01/01/2025;15;CELG;0.1;4.221536;0.0;4.221536
202511;164922;ANHAMBI ALIM APE LUZIANIA;ANHAMBI ALIMENTOS LTDA;998218;ANHAMBI ALIMENTOS LU;78569688001003;LUZIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/01/2025;15;CELG;0.25;3.267513;0.0;3.267513
202511;100962;ITAU AMR I5 SE;ITAU UNIBANCO S.A.;998606;4374_RIO VERDE DE GO;60701190000104;RIO VERDE;GO;SERVIÇOS;SUDESTE;01/01/2025;15;CELG;0.053;10.928124;0.0;10.928124
202511;3729;PERNAMBUCANAS;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;1001017;Pernambucanas - Goia;61099834001405;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/01/2025;15;CELG;0.19;24.435574;0.0;24.435574
202511;93905;COMIGO-MATRIZ ESPECIAL;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;1001604;COMIGO LOJA PIRANHAS;02077618005497;PIRANHAS;GO;COMÉRCIO;SUDESTE;01/02/2025;15;CELG;0.5;12.716154;0.0;12.716154
202511;93905;COMIGO-MATRIZ ESPECIAL;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;1001551;COMIGO LOJA PONTALIN;02077618005810;PONTALINA;GO;COMÉRCIO;SUDESTE;01/02/2025;15;CELG;0.05;13.900856;0.0;13.900856
202511;85898;BRADESCO ESPECIAL SECO;BANCO BRADESCO S.A.;1007768;0820-Crixas (UC24900;60746948103868;CRIXAS;GO;SERVIÇOS;SUDESTE;01/04/2025;15;CELG;0.03;6.008534;0.0;6.008534
202511;61211;JAEPEL;JAEPEL PAPEIS E EMBALAGENS S.A;901060;JAEPEL PAPEIS E EMBA;06142539000161;SENADOR CANEDO;GO;MADEIRA, PAPEL E CELULOSE;SUDESTE;01/07/2016;15;CELG;9.05;5992.343429;0.0;5992.343429
202511;15;CELG;EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S/A;16;CELG;01543032000104;GOIÂNIA;GO;;SUDESTE;01/08/2000;;;2010.513;1068815.927707;0.0;1068815.927707
202511;90628;GOEMIL;GOEMIL S/A INDUSTRIA DE PRODUTOS ALIMENTICIOS;936392;GOEMIL S/A;07657789000105;;GO;ALIMENTÍCIOS;SUDESTE;01/05/2020;15;CELG;2.35;1118.978388;0.0;1118.978388
202511;86702;METALFORTE;METALFORTE INDUSTRIA METALURGICA LTDA;942676;METALFORTE MATRIZ;02109049000102;APARECIDA DE GOIÂNIA;GO;METALURGIA E PRODUTOS DE METAL;SUDESTE;01/03/2021;15;CELG;0.17;33.67645;0.0;33.67645
202511;198886;GO-GNA-BVT;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;970333;ID UC 18943 - UC 105;02041460001084;GOIÂNIA;GO;TELECOMUNICAÇÕES;SUDESTE;01/01/2024;15;CELG;0.042;9.663062;0.0;9.663062
202511;48657;SANEAGO LIVRE;SANEAMENTO DE GOIAS S/A;959440;SANEAGO - EEAB Mauro;01616929000102;GOIÂNIA;GO;SANEAMENTO;SUDESTE;01/03/2023;15;CELG;1.895;1125.558711;0.0;1125.558711
202511;24136;JBS FRIBOI CL 18;JBS S/A;7850;JBS - MOZARLÂNDIA -;02916265008306;MOZARLÂNDIA;GO;ALIMENTÍCIOS;SUDESTE;01/05/2005;15;CELG;7.5;4541.146769;0.0;4541.146769
202511;1442;CBD;COMPANHIA BRASILEIRA DE DISTRIBUICAO;910358;CBD PA GOIANIA 1018;47508411160196;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/09/2017;15;CELG;0.31;151.96211;0.0;151.96211
202511;49590;PRAIAS DO LAGO CL 514;PRAIAS DO LAGO ECO RESORT;954468;PRAIAS DO LAGO ECO R;39761100000176;CALDAS NOVAS;GO;SERVIÇOS;SUDESTE;01/08/2022;15;CELG;0.8;280.568044;0.0;280.568044
202511;46831;ECOPLAX CL 514;VASAP INDUSTRIA COMERCIO E DISTRIBUICAO LTDA;931724;Ecoplax Ind. e Com.;06271056000167;APARECIDA DE GOIÂNIA;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/11/2019;15;CELG;0.59;124.550279;0.0;124.550279
202511;65991;BREJEIRO;PRODUTOS ALIMENTICIOS ORLANDIA S A COMERCIO E INDUSTRIA;922772;BREJEIRO ANÁPOLIS;53309845000200;ANÁPOLIS;GO;ALIMENTÍCIOS;SUDESTE;01/03/2019;15;CELG;2.0;1237.614684;0.0;1237.614684
202511;51241;SHG SEMENTES GRANEL CL 514;SHG SEMENTES E SERVICOS LTDA;906325;MONSANTO SHG2;37302618000116;SANTA HELENA DE GOIÁS;GO;ALIMENTÍCIOS;SUDESTE;01/12/2016;15;CELG;0.5;110.525096;0.0;110.525096
202511;39176;CENCOSUD BRASIL 104 SE;CENCOSUD BRASIL COMERCIAL LTDA.;955733;CENCOSUD LOJA 644;39346861024508;APARECIDA DE GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/10/2022;15;CELG;0.3;78.422362;0.0;78.422362
202511;60443;VIAVAREJO;GRUPO CASAS BAHIA S.A.;955708;1301 - GARAVELO 1;33041260048442;APARECIDA DE GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/10/2022;15;CELG;0.1;12.94657;0.0;12.94657
202511;146417;MADERO ESP SE;MADERO INDUSTRIA E COMERCIO S.A.;955801;MADERO - T4 (1003601;13783221000478;GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/10/2022;15;CELG;0.12;15.427864;0.0;15.427864
202511;100507;WMS SUPER SE CL;WMS SUPERMERCADOS DO BRASIL LTDA.;907761;WMS SUPER - LJ 922;93209765055957;RIO VERDE;GO;COMÉRCIO;SUDESTE;01/02/2017;15;CELG;0.64;270.57013;0.0;270.57013
202511;38274;NUTRIEN MORRINHOS;NUTRIEN SOLUCOES AGRICOLAS LTDA;956980;NUTRIEN MORRINHOS;88305859000150;MORRINHOS;GO;COMÉRCIO;SUDESTE;01/03/2023;15;CELG;0.276;8.244061;0.0;8.244061
202511;87813;BELOCAL PLANALTINA;MINERACAO BELOCAL LTDA;907171;MINERAÇÃO BELOCAL;06730693000820;PLANALTINA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/01/2017;15;CELG;2.0;613.46729;0.0;613.46729
202511;53172;CMP ANAPOLIS;CMP METALGRAPHICA PAULISTA LTDA;917957;COMPANHIA METALGRAPH;61161139000454;ANÁPOLIS;GO;METALURGIA E PRODUTOS DE METAL;SUDESTE;01/09/2018;15;CELG;0.5;105.276106;0.0;105.276106
202511;95859;SUPERMERCADO PRO BRASIL;SUPERMERCADO PRO BRASIL LTDA;944243;PRO BRASIL JD. ATLAN;37629995000750;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/05/2021;15;CELG;0.115;57.203786;0.0;57.203786
202511;60443;VIAVAREJO;GRUPO CASAS BAHIA S.A.;957692;Filial 1700 - LUZIÂN;33041260136732;LUZIÂNIA;GO;COMÉRCIO;SUDESTE;01/01/2023;15;CELG;0.065;11.825743;0.0;11.825743
202511;46516;ALTA VISTA RESORT CL 514;ALTA VISTA THERMAS RESORT;932956;ALTA VISTA RESORT;16586005000188;CALDAS NOVAS;GO;SERVIÇOS;SUDESTE;01/12/2019;15;CELG;0.5;121.435775;0.0;121.435775
202511;46468;CEREALISTA MEDEIROS CL 514;CEREALISTA MEDEIROS LTDA;925001;CEREALISTA MEDEIROS;02481364000247;GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/07/2019;15;CELG;0.93;69.034493;0.0;69.034493
202511;48430;CITALE CL 514;CITALE BRASIL LTDA;950378;Citale;04336414000147;ITABERAÍ;GO;ALIMENTÍCIOS;SUDESTE;01/02/2022;15;CELG;0.5;77.966081;0.0;77.966081
202511;48351;CONDOMINIO LOZANDES CL 514;CONDOMINIO LOZANDEZ CORPORATE DESIGN;947254;CONDOMÍNIO LOZANDES;28955163000147;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/09/2021;15;CELG;1.05;313.091591;0.0;313.091591
202511;174903;RIO MARIA HDROLANDIA;FRIGORIFICO RIO MARIA LTDA;917971;FRIVAM;04749233000304;HIDROLÂNDIA;GO;ALIMENTÍCIOS;SUDESTE;01/09/2018;15;CELG;0.8;162.908472;0.0;162.908472
202511;46939;MOINHO MATOS CL 514;MATOS E RIBEIRO INDUSTRIA E COMERCIO DE FARINACEOS LTDA;934316;MOINHO MATOS;08624640000184;NERÓPOLIS;GO;ALIMENTÍCIOS;SUDESTE;01/02/2020;15;CELG;0.75;120.52915;0.0;120.52915
202511;47825;MORRO ESCURO CL;MINERACAO MORRO ESCURO LTDA;942345;MORRO ESCURO;06251971000190;ITAPACI;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/02/2021;15;CELG;0.5;1.728454;0.0;1.728454
202511;46702;RA GARRAFAS CL 514;RA GARRAFAS INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;934503;RA GARRAFAS;18801488000111;GOIÂNIA;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/02/2020;15;CELG;0.5;107.820997;0.0;107.820997
202511;46180;THERMAS BOULEVARD CL 514;CONDOMINIO THERMAS BOULEVARD SUITE HOTEL;922562;CONDOMINIO THERMAS B;12781891000140;CALDAS NOVAS;GO;SERVIÇOS;SUDESTE;01/02/2019;15;CELG;0.5;147.84349;0.0;147.84349
202511;115055;ALUCENTRO VIDROS;ALUCENTRO VIDROS LTDA;970757;ALUCENTRO VIDROS LTD;07721211000162;APARECIDA DE GOIÂNIA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/01/2024;15;CELG;0.5;48.059149;0.0;48.059149
202511;37878;BRK GO;BRK AMBIENTAL - GOIAS S.A.;972077;BRK GO - SEDE OPERAC;18123402000149;APARECIDA DE GOIÂNIA;GO;SANEAMENTO;SUDESTE;01/02/2024;15;CELG;0.05;12.79019;0.0;12.79019
202511;86666;COMERCIAL REIS;COMERCIAL REIS LTDA;966692;Loja 21 - UC 1000554;03044201002718;RIO VERDE;GO;ALIMENTÍCIOS;SUDESTE;01/11/2023;15;CELG;0.115;57.497029;0.0;57.497029
202511;86666;COMERCIAL REIS;COMERCIAL REIS LTDA;966803;Loja 22 - UC 1001255;03044201002807;RIO VERDE;GO;ALIMENTÍCIOS;SUDESTE;01/11/2023;15;CELG;0.147;64.810774;0.0;64.810774
202511;165219;AGROMEN CAMPO ALEGRE;AGROMEN SEMENTES AGRICOLAS LTDA;974382;Agromen Campo Alegre;50899293001050;CAMPO ALEGRE DE GOIÁS;GO;ALIMENTÍCIOS;SUDESTE;01/03/2024;15;CELG;0.75;38.610301;0.0;38.610301
202511;101529;SMART FIT - SUDESTE;SMARTFIT ESCOLA DE GINASTICA E DANCA S.A;975550;GOCSER1 - UC 1003316;07594978040803;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/04/2024;15;CELG;0.225;27.166382;0.0;27.166382
202511;105683;CENCOSUD BRASIL 126 SE;CENCOSUD BRASIL COMERCIAL LTDA.;975640;CENCOSUD LOJA 631;39346861025156;APARECIDA DE GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/04/2024;15;CELG;0.245;111.095594;0.0;111.095594
202511;105683;CENCOSUD BRASIL 126 SE;CENCOSUD BRASIL COMERCIAL LTDA.;975720;CENCOSUD LOJA 656;39346861024184;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/04/2024;15;CELG;0.371;89.972813;0.0;89.972813
202511;48657;SANEAGO LIVRE;SANEAMENTO DE GOIAS S/A;977436;SANEAGO - UC 1107196;01616929000102;GOIÂNIA;GO;SANEAMENTO;SUDESTE;01/05/2024;15;CELG;0.85;332.906615;0.0;332.906615
202511;67038;NACIONAL GAS;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;977985;NGD - GOIANIA- UC 19;06980064009562;SENADOR CANEDO;GO;COMÉRCIO;SUDESTE;01/05/2024;15;CELG;0.16;61.466641;0.0;61.466641
202511;99122;GEM ALIMENTOS CL 514;GEM AGROINDUSTRIAL E COMERCIAL LTDA;921178;GEM AGROINDUSTRIAL;25006271000185;ACREÚNA;GO;ALIMENTÍCIOS;SUDESTE;01/01/2019;15;CELG;1.7;413.745847;0.0;413.745847
202511;45529;ISOESTE CL 514;KINGSPAN - ISOESTE CONSTRUTIVOS ISOTERMICOS S/A;978863;ISOESTE ANAPOLIS II;00289348000140;ANÁPOLIS;GO;METALURGIA E PRODUTOS DE METAL;SUDESTE;01/06/2024;15;CELG;0.567;288.693512;0.0;288.693512
202511;93905;COMIGO-MATRIZ ESPECIAL;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;978918;COMIGO LOJA CAIAPÔNI;02077618004504;CAIAPÔNIA;GO;COMÉRCIO;SUDESTE;01/06/2024;15;CELG;0.05;14.694162;0.0;14.694162
202511;64298;BURGER KING;ZAMP S.A.;979660;BK PLK BURITI SHOP 1;13574594127692;APARECIDA DE GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/06/2024;15;CELG;0.075;13.050756;0.0;13.050756
202511;74006;ANHANGUERA ESP;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A;981249;1062 - Valparaiso Go;04310392002602;VALPARAÍSO DE GOIÁS;GO;SERVIÇOS;SUDESTE;01/07/2024;15;CELG;0.12;16.243015;0.0;16.243015
202511;153164;TRIGOBEL;TRIGOBEL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;941704;TRIGOBEL;33522163000274;GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/01/2021;15;CELG;3.0;938.968146;0.0;938.968146
202511;142196;BOA SAFRA MATRIZ;BOA SAFRA SEMENTES S.A;1010029;BOA SAFRA GO 1010029;10807374000177;FORMOSA;GO;ALIMENTÍCIOS;SUDESTE;01/05/2025;15;CELG;0.35;62.791855;0.0;62.791855
202511;91199;CIPLAN ES;CIPLAN CIMENTO PLANALTO SA;1010328;CIPLAN - UC 10010244;00057240003652;APARECIDA DE GOIÂNIA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/05/2025;15;CELG;0.07;32.141683;0.0;32.141683
202511;92484;MAGAZINE LUIZA - I5;MAGAZINE LUIZA S/A;1010367;MGL1029_GOIANIA (UC;47960950106540;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/05/2025;15;CELG;0.13;17.738665;0.0;17.738665
202511;3329;ALGAR TELECOM;ALGAR TELECOM S/A;948813;IUB CENTRO;71208516010307;ITUMBIARA;GO;TELECOMUNICAÇÕES;SUDESTE;01/12/2021;15;CELG;0.11;23.517875;0.0;23.517875
202511;154157;MONSANTO MORRINHO EI;MONSANTO DO BRASIL LTDA;1015711;MONSANTO MORRINHOS -;64858525009444;MORRINHOS;GO;SERVIÇOS;SUDESTE;01/08/2025;15;CELG;0.35;67.860615;0.0;67.860615
202511;83042;CARGILL PGA SE;CARGILL AGRICOLA S A;1016118;MONTIVIDIU - 2840008;60498706040531;MONTIVIDIU;GO;ALIMENTÍCIOS;SUDESTE;01/08/2025;15;CELG;0.65;16.105996;0.0;16.105996
202511;101529;SMART FIT - SUDESTE;SMARTFIT ESCOLA DE GINASTICA E DANCA S.A;1017204;GOCSNL1 - UC 1422567;07594978000178;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/09/2025;15;CELG;0.125;28.854468;0.0;28.854468
202511;8798;BASF TRINDADE;BASF SA;967448;BASF TRINDADE - UC 1;48539407010938;TRINDADE;GO;COMÉRCIO;SUDESTE;01/12/2023;15;CELG;0.26;168.555419;0.0;168.555419
202511;84224;AGUA EMENDADA CL;ATVOS BIOENERGIA BRENCO S.A.;889195;AGUA EMENDADA - CONS;08070566000100;PEROLÂNDIA;GO;SERVIÇOS;SUDESTE;01/01/2013;4078;TER;5.0;208.731866;0.0;208.731866
202511;84226;MORRO VERMELHO CL;ATVOS BIOENERGIA BRENCO S.A.;889196;MORRO VERMELHO - CON;08070566000100;MINEIROS;GO;SERVIÇOS;SUDESTE;01/01/2013;4078;TER;5.0;110.234347;0.0;110.234347
202511;82846;RIACHUELO LT 1 SE/CO;LOJAS RIACHUELO SA;898050;RIACHUELO LJ 154;33200056032423;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/02/2016;15;CELG;0.225;92.180044;0.0;92.180044
202511;88106;SHOPPING SUL CL 514;CONDOMINIO DO SHOPPING SUL;906599;SHOP SUL VALPARAISO;74155474000149;VALPARAÍSO DE GOIÁS;GO;SERVIÇOS;SUDESTE;01/12/2016;15;CELG;2.3;853.406088;0.0;853.406088
202511;32633;JARDIM GOIAS CL 514 2022;JARDIM GOIAS EMPREENDIMENTOS LTDA;908470;JARDIM GOIAS;02103836000147;GOIÂNIA;GO;SERVIÇOS;SUDESTE;01/04/2017;15;CELG;1.503;526.88213;0.0;526.88213
202511;30087;RENNER SE;LOJAS RENNER S.A.;983188;RNR593_SH LUZIANIA (;92754738054092;LUZIÂNIA;GO;COMÉRCIO;SUDESTE;01/07/2024;15;CELG;0.13;34.224249;0.0;34.224249
202511;30493;SANEAGO;SANEAMENTO DE GOIAS S/A;986860;SANEAGO - UC 2460011;01616929000102;NOVO GAMA;GO;SANEAMENTO;SUDESTE;01/09/2024;15;CELG;0.199;116.461208;0.0;116.461208
202511;30828;CLARO NXT;CLARO NXT TELECOMUNICACOES S/A;940665;CLARO NXT - CELG-D -;66970229001996;GOIÂNIA;GO;TELECOMUNICAÇÕES;SUDESTE;01/12/2020;15;CELG;0.27;171.527891;0.0;171.527891
202511;142582;AGRICOLA WEHRMANN;AGRICOLA WEHRMANN LTDA;991654;AGRICOLA WEHRMANN SA;35563152000187;CRISTALINA;GO;ALIMENTÍCIOS;SUDESTE;01/11/2024;15;CELG;1.219;828.683811;0.0;828.683811
202511;84857;CENCOSUD BRASIL 018;CENCOSUD BRASIL COMERCIAL LTDA.;923377;Loja 527;39346861022483;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/04/2019;15;CELG;0.384;175.903958;0.0;175.903958
202511;159741;JOSIDITH ESPECIAL;AJL - AGRONEGOCIO JOSIDITH LTDA;994836;AJL - AGRONEGOCIO JO;19321410000758;APARECIDA DE GOIÂNIA;GO;ALIMENTÍCIOS;SUDESTE;01/12/2024;15;CELG;0.1;31.10044;0.0;31.10044
202511;31948;RAIADROGASIL LIVRE SECO I50;RAIA DROGASIL S/A;942308;AP GOIANIA;61585865046305;APARECIDA DE GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/02/2021;15;CELG;0.72;363.521038;0.0;363.521038
202511;100018;BRASIL TELECOMCL 514 23;OI S.A. - EM RECUPERACAO JUDICIAL;926424;CTO - Goiânia - 1250;76535764032851;GOIÂNIA;GO;TELECOMUNICAÇÕES;SUDESTE;01/09/2019;15;CELG;0.53;351.657248;0.0;351.657248
202511;92484;MAGAZINE LUIZA - I5;MAGAZINE LUIZA S/A;958536;MGL1091_GOIÂNIA;47960950112191;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/02/2023;15;CELG;0.085;11.096108;0.0;11.096108
202511;39176;CENCOSUD BRASIL 104 SE;CENCOSUD BRASIL COMERCIAL LTDA.;959971;CENCOSUD LOJA 632;39346861025237;CALDAS NOVAS;GO;COMÉRCIO;SUDESTE;01/04/2023;15;CELG;0.328;104.858307;0.0;104.858307
202511;99485;LIMAGRAIN BRASIL S/A CL 514;LIMAGRAIN BRASIL S.A.;908189;LIMAGRAIN GOIANESIA;12770927000270;GOIANÉSIA;GO;ALIMENTÍCIOS;SUDESTE;01/03/2017;15;CELG;2.0;244.291996;0.0;244.291996
202511;99704;ROAN ALIMENTOS CL 514;ROAN ALIMENTOS S/A;908212;ROAN ALIMENTOS LTDA;01687284000107;ANÁPOLIS;GO;ALIMENTÍCIOS;SUDESTE;01/03/2017;15;CELG;1.9;635.379075;0.0;635.379075
202511;85293;BRF 245 MINEIROS CL;BRF S.A.;902710;BRF RACAO MINEIROS;01838723018921;MINEIROS;GO;ALIMENTÍCIOS;SUDESTE;01/08/2016;15;CELG;2.7;787.507777;0.0;787.507777
202511;31353;OLVEGO CL 514;OLVEGO OLEOS VEGETAIS DE GOIAS LTDA;903160;OLVEGO;02136380000111;PIRES DO RIO;GO;ALIMENTÍCIOS;SUDESTE;01/08/2016;15;CELG;1.35;848.212024;0.0;848.212024
202511;31754;CEPALGO CL 514;CEPALGO EMBALAGENS FLEXIVEIS LTDA.;905824;CEPALGO;00122473000161;APARECIDA DE GOIÂNIA;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/11/2016;15;CELG;1.22;579.67934;0.0;579.67934
202511;88069;RIO QUENTE RESORT CL 514;COMPANHIA THERMAS DO RIO QUENTE;899937;RIO QUENTE RESORT;01540533000129;RIO QUENTE;GO;SERVIÇOS;SUDESTE;01/06/2016;15;CELG;2.8;1549.660319;0.0;1549.660319
202511;11692;C&A MODAS 5 SE/CO;C&A MODAS S.A.;900379;C&A MODAS GYN710;45242914001683;GOIÂNIA;GO;COMÉRCIO;SUDESTE;01/07/2016;15;CELG;0.25;68.09244;0.0;68.09244
202511;32051;OURO BRANCO NESP;CALCARIO OURO BRANCO LTDA;909313;OURO BRANCO;37883097000219;INDIARA;GO;MINERAIS NÃO-METÁLICOS;SUDESTE;01/06/2017;15;CELG;1.2;14.355959;0.0;14.355959
202511;65791;SAVOY INDUSTRIA;SAVOY INDUSTRIA DE COSMETICOS S.A.;933466;SAVOY COSMETICOS UC;15392876000360;SENADOR CANEDO;GO;QUÍMICOS;SUDESTE;01/01/2020;15;CELG;9.0;5544.013715;0.0;5544.013715
202511;87014;C CE TFLEX;TFLEX INDUSTRIA E COMERCIO DE TUBOS LTDA;933630;TFLEX UC 10014524668;17496722000181;IPAMERI;GO;MANUFATURADOS DIVERSOS;SUDESTE;01/01/2020;15;CELG;0.5;254.929675;0.0;254.929675
202511;88208;SUPERVI;SUPERVI DISTRIBUIDOR DE ALIMENTOS LTDA;933948;LJ 7 JARDIM AMERICA;07503617000764;ANÁPOLIS;GO;COMÉRCIO;SUDESTE;01/02/2020;15;CELG;0.08;35.120272;0.0;35.120272
202511;88208;SUPERVI;SUPERVI DISTRIBUIDOR DE ALIMENTOS LTDA;933965;LOJA 5 - VL STA MARI;07503617000500;ANÁPOLIS;GO;COMÉRCIO;SUDESTE;01/02/2020;15;CELG;0.07;19.435407;0.0;19.435407
202511;88208;SUPERVI;SUPERVI DISTRIBUIDOR DE ALIMENTOS LTDA;933967;LOJA 3 - VILA JAIARA;07503617000330;ANÁPOLIS;GO;COMÉRCIO;SUDESTE;01/02/2020;15;CELG;0.112;59.355002;0.0;59.355002
